LOCATION,INDICATOR,SUBJECT,MEASURE,FREQUENCY,TIME,Value,Flag Codes
AUS,MEATCONSUMP,BEEF,KG_CAP,A,1990,0.000004108,
AUS,MEATCONSUMP,BEEF,KG_CAP,A,1991,27.80840108,
AUS,MEATCONSUMP,BEEF,KG_CAP,A,1992,26.27816552,
AUS,MEATCONSUMP,BEEF,KG_CAP,A,1993,26.24447845,
AUS,MEATCONSUMP,BEEF,KG_CAP,A,1994,25.54124443,
AUS,MEATCONSUMP,BEEF,KG_CAP,A,1995,25.40755506,
AUS,MEATCONSUMP,BEEF,KG_CAP,A,1996,27.32871138,
AUS,MEATCONSUMP,BEEF,KG_CAP,A,1997,28.87369842,
AUS,MEATCONSUMP,BEEF,KG_CAP,A,1998,26.65334856,
AUS,MEATCONSUMP,BEEF,KG_CAP,A,1999,27.98166484,
AUS,MEATCONSUMP,BEEF,KG_CAP,A,2000,26.41187439,
AUS,MEATCONSUMP,BEEF,KG_CAP,A,2001,24.51133092,
AUS,MEATCONSUMP,BEEF,KG_CAP,A,2002,25.16673568,
AUS,MEATCONSUMP,BEEF,KG_CAP,A,2003,25.86188253,
AUS,MEATCONSUMP,BEEF,KG_CAP,A,2004,28.61969874,
AUS,MEATCONSUMP,BEEF,KG_CAP,A,2005,27.1085763,
AUS,MEATCONSUMP,BEEF,KG_CAP,A,2006,26.96786371,
AUS,MEATCONSUMP,BEEF,KG_CAP,A,2007,24.13130913,
AUS,MEATCONSUMP,BEEF,KG_CAP,A,2008,23.33147702,
AUS,MEATCONSUMP,BEEF,KG_CAP,A,2009,23.46654196,
AUS,MEATCONSUMP,BEEF,KG_CAP,A,2010,25.34944159,
AUS,MEATCONSUMP,BEEF,KG_CAP,A,2011,23.34758044,
AUS,MEATCONSUMP,BEEF,KG_CAP,A,2012,22.51522379,
AUS,MEATCONSUMP,BEEF,KG_CAP,A,2013,23.8510576,
AUS,MEATCONSUMP,BEEF,KG_CAP,A,2014,22.70425687,
AUS,MEATCONSUMP,BEEF,KG_CAP,A,2015,14.66820382,
AUS,MEATCONSUMP,BEEF,KG_CAP,A,2016,16.44629261,
AUS,MEATCONSUMP,BEEF,KG_CAP,A,2017,21.1062951,
AUS,MEATCONSUMP,BEEF,KG_CAP,A,2018,20.93675943,
AUS,MEATCONSUMP,BEEF,KG_CAP,A,2019,21.43860112,
AUS,MEATCONSUMP,BEEF,KG_CAP,A,2020,20.34401879,
AUS,MEATCONSUMP,BEEF,KG_CAP,A,2021,19.2467015,
AUS,MEATCONSUMP,BEEF,KG_CAP,A,2022,19.19744856,
AUS,MEATCONSUMP,BEEF,KG_CAP,A,2023,19.14344661,
AUS,MEATCONSUMP,BEEF,KG_CAP,A,2024,18.80663126,
AUS,MEATCONSUMP,BEEF,KG_CAP,A,2025,18.48072768,
AUS,MEATCONSUMP,BEEF,KG_CAP,A,2026,18.81160107,
AUS,MEATCONSUMP,BEEF,KG_CAP,A,2027,18.11144714,
AUS,MEATCONSUMP,PIG,KG_CAP,A,1990,0.000004577,
AUS,MEATCONSUMP,PIG,KG_CAP,A,1991,14.45115368,
AUS,MEATCONSUMP,PIG,KG_CAP,A,1992,15.18323182,
AUS,MEATCONSUMP,PIG,KG_CAP,A,1993,15.01018109,
AUS,MEATCONSUMP,PIG,KG_CAP,A,1994,15.57262815,
AUS,MEATCONSUMP,PIG,KG_CAP,A,1995,15.57996847,
AUS,MEATCONSUMP,PIG,KG_CAP,A,1996,14.41258718,
AUS,MEATCONSUMP,PIG,KG_CAP,A,1997,14.79336377,
AUS,MEATCONSUMP,PIG,KG_CAP,A,1998,15.19300914,
AUS,MEATCONSUMP,PIG,KG_CAP,A,1999,15.13219703,
AUS,MEATCONSUMP,PIG,KG_CAP,A,2000,15.13978424,
AUS,MEATCONSUMP,PIG,KG_CAP,A,2001,15.23928127,
AUS,MEATCONSUMP,PIG,KG_CAP,A,2002,15.99514144,
AUS,MEATCONSUMP,PIG,KG_CAP,A,2003,17.44840871,
AUS,MEATCONSUMP,PIG,KG_CAP,A,2004,17.73547814,
AUS,MEATCONSUMP,PIG,KG_CAP,A,2005,18.65274294,
AUS,MEATCONSUMP,PIG,KG_CAP,A,2006,17.98747957,
AUS,MEATCONSUMP,PIG,KG_CAP,A,2007,19.70758785,
AUS,MEATCONSUMP,PIG,KG_CAP,A,2008,19.30724322,
AUS,MEATCONSUMP,PIG,KG_CAP,A,2009,19.89825423,
AUS,MEATCONSUMP,PIG,KG_CAP,A,2010,20.19620606,
AUS,MEATCONSUMP,PIG,KG_CAP,A,2011,19.67478863,
AUS,MEATCONSUMP,PIG,KG_CAP,A,2012,20.6098701,
AUS,MEATCONSUMP,PIG,KG_CAP,A,2013,20.09045734,
AUS,MEATCONSUMP,PIG,KG_CAP,A,2014,20.11288057,
AUS,MEATCONSUMP,PIG,KG_CAP,A,2015,22.14999447,
AUS,MEATCONSUMP,PIG,KG_CAP,A,2016,22.33576693,
AUS,MEATCONSUMP,PIG,KG_CAP,A,2017,21.26287373,
AUS,MEATCONSUMP,PIG,KG_CAP,A,2018,21.02175334,
AUS,MEATCONSUMP,PIG,KG_CAP,A,2019,21.43810126,
AUS,MEATCONSUMP,PIG,KG_CAP,A,2020,21.84294046,
AUS,MEATCONSUMP,PIG,KG_CAP,A,2021,22.27726388,
AUS,MEATCONSUMP,PIG,KG_CAP,A,2022,22.65661499,
AUS,MEATCONSUMP,PIG,KG_CAP,A,2023,22.49105589,
AUS,MEATCONSUMP,PIG,KG_CAP,A,2024,22.39431887,
AUS,MEATCONSUMP,PIG,KG_CAP,A,2025,22.31668113,
AUS,MEATCONSUMP,PIG,KG_CAP,A,2026,22.25976051,
AUS,MEATCONSUMP,PIG,KG_CAP,A,2027,22.20037013,
AUS,MEATCONSUMP,POULTRY,KG_CAP,A,1990,21.69277474,
AUS,MEATCONSUMP,POULTRY,KG_CAP,A,1991,22.65049853,
AUS,MEATCONSUMP,POULTRY,KG_CAP,A,1992,22.93462725,
AUS,MEATCONSUMP,POULTRY,KG_CAP,A,1993,23.9424711,
AUS,MEATCONSUMP,POULTRY,KG_CAP,A,1994,23.79165006,
AUS,MEATCONSUMP,POULTRY,KG_CAP,A,1995,24.20473085,
AUS,MEATCONSUMP,POULTRY,KG_CAP,A,1996,24.34074117,
AUS,MEATCONSUMP,POULTRY,KG_CAP,A,1997,26.79896943,
AUS,MEATCONSUMP,POULTRY,KG_CAP,A,1998,27.40574742,
AUS,MEATCONSUMP,POULTRY,KG_CAP,A,1999,28.65429833,
AUS,MEATCONSUMP,POULTRY,KG_CAP,A,2000,29.22490856,
AUS,MEATCONSUMP,POULTRY,KG_CAP,A,2001,30.80281262,
AUS,MEATCONSUMP,POULTRY,KG_CAP,A,2002,31.52899567,
AUS,MEATCONSUMP,POULTRY,KG_CAP,A,2003,31.50240932,
AUS,MEATCONSUMP,POULTRY,KG_CAP,A,2004,33.83327281,
AUS,MEATCONSUMP,POULTRY,KG_CAP,A,2005,34.27571893,
AUS,MEATCONSUMP,POULTRY,KG_CAP,A,2006,35.75250488,
AUS,MEATCONSUMP,POULTRY,KG_CAP,A,2007,33.85533048,
AUS,MEATCONSUMP,POULTRY,KG_CAP,A,2008,34.37385942,
AUS,MEATCONSUMP,POULTRY,KG_CAP,A,2009,34.02032446,
AUS,MEATCONSUMP,POULTRY,KG_CAP,A,2010,40.71401029,
AUS,MEATCONSUMP,POULTRY,KG_CAP,A,2011,40.48065457,
AUS,MEATCONSUMP,POULTRY,KG_CAP,A,2012,40.22181465,
AUS,MEATCONSUMP,POULTRY,KG_CAP,A,2013,41.08488166,
AUS,MEATCONSUMP,POULTRY,KG_CAP,A,2014,41.55946602,
AUS,MEATCONSUMP,POULTRY,KG_CAP,A,2015,43.51784704,
AUS,MEATCONSUMP,POULTRY,KG_CAP,A,2016,43.88014104,
AUS,MEATCONSUMP,POULTRY,KG_CAP,A,2017,44.00931338,
AUS,MEATCONSUMP,POULTRY,KG_CAP,A,2018,43.86333062,
AUS,MEATCONSUMP,POULTRY,KG_CAP,A,2019,44.04413368,
AUS,MEATCONSUMP,POULTRY,KG_CAP,A,2020,45.10685704,
AUS,MEATCONSUMP,POULTRY,KG_CAP,A,2021,46.09755175,
AUS,MEATCONSUMP,POULTRY,KG_CAP,A,2022,47.15435831,
AUS,MEATCONSUMP,POULTRY,KG_CAP,A,2023,47.01987719,
AUS,MEATCONSUMP,POULTRY,KG_CAP,A,2024,46.85034253,
AUS,MEATCONSUMP,POULTRY,KG_CAP,A,2025,46.65639586,
AUS,MEATCONSUMP,POULTRY,KG_CAP,A,2026,46.4510929,
AUS,MEATCONSUMP,POULTRY,KG_CAP,A,2027,46.07518584,
AUS,MEATCONSUMP,SHEEP,KG_CAP,A,1990,18.92314126,
AUS,MEATCONSUMP,SHEEP,KG_CAP,A,1991,19.3225514,
AUS,MEATCONSUMP,SHEEP,KG_CAP,A,1992,17.87504447,
AUS,MEATCONSUMP,SHEEP,KG_CAP,A,1993,17.40675869,
AUS,MEATCONSUMP,SHEEP,KG_CAP,A,1994,18.41739132,
AUS,MEATCONSUMP,SHEEP,KG_CAP,A,1995,15.04532718,
AUS,MEATCONSUMP,SHEEP,KG_CAP,A,1996,14.72864374,
AUS,MEATCONSUMP,SHEEP,KG_CAP,A,1997,14.99696432,
AUS,MEATCONSUMP,SHEEP,KG_CAP,A,1998,15.41169619,
AUS,MEATCONSUMP,SHEEP,KG_CAP,A,1999,15.18876819,
AUS,MEATCONSUMP,SHEEP,KG_CAP,A,2000,16.3041118,
AUS,MEATCONSUMP,SHEEP,KG_CAP,A,2001,14.91999083,
AUS,MEATCONSUMP,SHEEP,KG_CAP,A,2002,13.72690417,
AUS,MEATCONSUMP,SHEEP,KG_CAP,A,2003,12.10797225,
AUS,MEATCONSUMP,SHEEP,KG_CAP,A,2004,11.94309473,
AUS,MEATCONSUMP,SHEEP,KG_CAP,A,2005,11.9563375,
AUS,MEATCONSUMP,SHEEP,KG_CAP,A,2006,12.34182176,
AUS,MEATCONSUMP,SHEEP,KG_CAP,A,2007,12.56842478,
AUS,MEATCONSUMP,SHEEP,KG_CAP,A,2008,10.98665684,
AUS,MEATCONSUMP,SHEEP,KG_CAP,A,2009,10.33917904,
AUS,MEATCONSUMP,SHEEP,KG_CAP,A,2010,8.98722076,
AUS,MEATCONSUMP,SHEEP,KG_CAP,A,2011,8.066857271,
AUS,MEATCONSUMP,SHEEP,KG_CAP,A,2012,8.754316271,
AUS,MEATCONSUMP,SHEEP,KG_CAP,A,2013,8.76198894,
AUS,MEATCONSUMP,SHEEP,KG_CAP,A,2014,8.178865199,
AUS,MEATCONSUMP,SHEEP,KG_CAP,A,2015,9.490781559,
AUS,MEATCONSUMP,SHEEP,KG_CAP,A,2016,7.651229725,
AUS,MEATCONSUMP,SHEEP,KG_CAP,A,2017,8.569871813,
AUS,MEATCONSUMP,SHEEP,KG_CAP,A,2018,8.40854457,
AUS,MEATCONSUMP,SHEEP,KG_CAP,A,2019,8.556091967,
AUS,MEATCONSUMP,SHEEP,KG_CAP,A,2020,8.169947452,
AUS,MEATCONSUMP,SHEEP,KG_CAP,A,2021,8.186416234,
AUS,MEATCONSUMP,SHEEP,KG_CAP,A,2022,8.369754781,
AUS,MEATCONSUMP,SHEEP,KG_CAP,A,2023,8.249658936,
AUS,MEATCONSUMP,SHEEP,KG_CAP,A,2024,8.153183536,
AUS,MEATCONSUMP,SHEEP,KG_CAP,A,2025,8.061476677,
AUS,MEATCONSUMP,SHEEP,KG_CAP,A,2026,7.968465176,
AUS,MEATCONSUMP,SHEEP,KG_CAP,A,2027,7.885205976,
CAN,MEATCONSUMP,BEEF,KG_CAP,A,1990,24.86491268,
CAN,MEATCONSUMP,BEEF,KG_CAP,A,1991,24.32025859,
CAN,MEATCONSUMP,BEEF,KG_CAP,A,1992,23.69598282,
CAN,MEATCONSUMP,BEEF,KG_CAP,A,1993,22.67521854,
CAN,MEATCONSUMP,BEEF,KG_CAP,A,1994,23.09363083,
CAN,MEATCONSUMP,BEEF,KG_CAP,A,1995,23.17703301,
CAN,MEATCONSUMP,BEEF,KG_CAP,A,1996,22.92039851,
CAN,MEATCONSUMP,BEEF,KG_CAP,A,1997,22.98216308,
CAN,MEATCONSUMP,BEEF,KG_CAP,A,1998,23.25823293,
CAN,MEATCONSUMP,BEEF,KG_CAP,A,1999,23.68157934,
CAN,MEATCONSUMP,BEEF,KG_CAP,A,2000,23.29835889,
CAN,MEATCONSUMP,BEEF,KG_CAP,A,2001,22.39478072,
CAN,MEATCONSUMP,BEEF,KG_CAP,A,2002,22.31287464,
CAN,MEATCONSUMP,BEEF,KG_CAP,A,2003,23.55089284,
CAN,MEATCONSUMP,BEEF,KG_CAP,A,2004,22.61556353,
CAN,MEATCONSUMP,BEEF,KG_CAP,A,2005,21.90997368,
CAN,MEATCONSUMP,BEEF,KG_CAP,A,2006,21.63915763,
CAN,MEATCONSUMP,BEEF,KG_CAP,A,2007,22.08571722,
CAN,MEATCONSUMP,BEEF,KG_CAP,A,2008,21.43037746,
CAN,MEATCONSUMP,BEEF,KG_CAP,A,2009,20.40741399,
CAN,MEATCONSUMP,BEEF,KG_CAP,A,2010,20.17848837,
CAN,MEATCONSUMP,BEEF,KG_CAP,A,2011,19.69178359,
CAN,MEATCONSUMP,BEEF,KG_CAP,A,2012,19.80382062,
CAN,MEATCONSUMP,BEEF,KG_CAP,A,2013,19.55818066,
CAN,MEATCONSUMP,BEEF,KG_CAP,A,2014,18.20895097,
CAN,MEATCONSUMP,BEEF,KG_CAP,A,2015,16.37979896,
CAN,MEATCONSUMP,BEEF,KG_CAP,A,2016,17.44253664,
CAN,MEATCONSUMP,BEEF,KG_CAP,A,2017,17.28166621,
CAN,MEATCONSUMP,BEEF,KG_CAP,A,2018,16.77502019,
CAN,MEATCONSUMP,BEEF,KG_CAP,A,2019,16.75497715,
CAN,MEATCONSUMP,BEEF,KG_CAP,A,2020,16.85229688,
CAN,MEATCONSUMP,BEEF,KG_CAP,A,2021,17.01093201,
CAN,MEATCONSUMP,BEEF,KG_CAP,A,2022,16.9173039,
CAN,MEATCONSUMP,BEEF,KG_CAP,A,2023,16.73399077,
CAN,MEATCONSUMP,BEEF,KG_CAP,A,2024,16.60988584,
CAN,MEATCONSUMP,BEEF,KG_CAP,A,2025,16.48886536,
CAN,MEATCONSUMP,BEEF,KG_CAP,A,2026,16.32591028,
CAN,MEATCONSUMP,BEEF,KG_CAP,A,2027,16.18690066,
CAN,MEATCONSUMP,PIG,KG_CAP,A,1990,20.48407659,
CAN,MEATCONSUMP,PIG,KG_CAP,A,1991,20.25350394,
CAN,MEATCONSUMP,PIG,KG_CAP,A,1992,22.21642835,
CAN,MEATCONSUMP,PIG,KG_CAP,A,1993,21.62542459,
CAN,MEATCONSUMP,PIG,KG_CAP,A,1994,22.24036577,
CAN,MEATCONSUMP,PIG,KG_CAP,A,1995,21.76984687,
CAN,MEATCONSUMP,PIG,KG_CAP,A,1996,20.36422625,
CAN,MEATCONSUMP,PIG,KG_CAP,A,1997,19.92729455,
CAN,MEATCONSUMP,PIG,KG_CAP,A,1998,22.47818563,
CAN,MEATCONSUMP,PIG,KG_CAP,A,1999,23.55153839,
CAN,MEATCONSUMP,PIG,KG_CAP,A,2000,22.46886838,
CAN,MEATCONSUMP,PIG,KG_CAP,A,2001,22.69894025,
CAN,MEATCONSUMP,PIG,KG_CAP,A,2002,21.85188415,
CAN,MEATCONSUMP,PIG,KG_CAP,A,2003,19.72370635,
CAN,MEATCONSUMP,PIG,KG_CAP,A,2004,20.91746957,
CAN,MEATCONSUMP,PIG,KG_CAP,A,2005,18.07819498,
CAN,MEATCONSUMP,PIG,KG_CAP,A,2006,18.38030082,
CAN,MEATCONSUMP,PIG,KG_CAP,A,2007,19.64149163,
CAN,MEATCONSUMP,PIG,KG_CAP,A,2008,18.66349151,
CAN,MEATCONSUMP,PIG,KG_CAP,A,2009,18.45777086,
CAN,MEATCONSUMP,PIG,KG_CAP,A,2010,17.27401191,
CAN,MEATCONSUMP,PIG,KG_CAP,A,2011,16.74860283,
CAN,MEATCONSUMP,PIG,KG_CAP,A,2012,17.44530974,
CAN,MEATCONSUMP,PIG,KG_CAP,A,2013,16.34494319,
CAN,MEATCONSUMP,PIG,KG_CAP,A,2014,16.10219064,
CAN,MEATCONSUMP,PIG,KG_CAP,A,2015,18.03422548,
CAN,MEATCONSUMP,PIG,KG_CAP,A,2016,16.12086921,
CAN,MEATCONSUMP,PIG,KG_CAP,A,2017,16.54130262,
CAN,MEATCONSUMP,PIG,KG_CAP,A,2018,16.77789839,
CAN,MEATCONSUMP,PIG,KG_CAP,A,2019,16.31789841,
CAN,MEATCONSUMP,PIG,KG_CAP,A,2020,16.29887534,
CAN,MEATCONSUMP,PIG,KG_CAP,A,2021,16.35702985,
CAN,MEATCONSUMP,PIG,KG_CAP,A,2022,16.19027919,
CAN,MEATCONSUMP,PIG,KG_CAP,A,2023,15.99030546,
CAN,MEATCONSUMP,PIG,KG_CAP,A,2024,15.91854088,
CAN,MEATCONSUMP,PIG,KG_CAP,A,2025,15.7710602,
CAN,MEATCONSUMP,PIG,KG_CAP,A,2026,15.62168627,
CAN,MEATCONSUMP,PIG,KG_CAP,A,2027,15.59783775,
CAN,MEATCONSUMP,POULTRY,KG_CAP,A,1990,25.83696604,
CAN,MEATCONSUMP,POULTRY,KG_CAP,A,1991,25.80359763,
CAN,MEATCONSUMP,POULTRY,KG_CAP,A,1992,25.83041506,
CAN,MEATCONSUMP,POULTRY,KG_CAP,A,1993,26.37075198,
CAN,MEATCONSUMP,POULTRY,KG_CAP,A,1994,28.00436731,
CAN,MEATCONSUMP,POULTRY,KG_CAP,A,1995,27.75958687,
CAN,MEATCONSUMP,POULTRY,KG_CAP,A,1996,27.58701852,
CAN,MEATCONSUMP,POULTRY,KG_CAP,A,1997,28.01823914,
CAN,MEATCONSUMP,POULTRY,KG_CAP,A,1998,28.57517025,
CAN,MEATCONSUMP,POULTRY,KG_CAP,A,1999,29.76707649,
CAN,MEATCONSUMP,POULTRY,KG_CAP,A,2000,31.18207789,
CAN,MEATCONSUMP,POULTRY,KG_CAP,A,2001,32.2902443,
CAN,MEATCONSUMP,POULTRY,KG_CAP,A,2002,32.58146841,
CAN,MEATCONSUMP,POULTRY,KG_CAP,A,2003,32.718972,
CAN,MEATCONSUMP,POULTRY,KG_CAP,A,2004,32.88742068,
CAN,MEATCONSUMP,POULTRY,KG_CAP,A,2005,33.09669949,
CAN,MEATCONSUMP,POULTRY,KG_CAP,A,2006,33.42667609,
CAN,MEATCONSUMP,POULTRY,KG_CAP,A,2007,33.55432359,
CAN,MEATCONSUMP,POULTRY,KG_CAP,A,2008,33.71587026,
CAN,MEATCONSUMP,POULTRY,KG_CAP,A,2009,33.20847256,
CAN,MEATCONSUMP,POULTRY,KG_CAP,A,2010,32.8145429,
CAN,MEATCONSUMP,POULTRY,KG_CAP,A,2011,31.79321838,
CAN,MEATCONSUMP,POULTRY,KG_CAP,A,2012,31.51333988,
CAN,MEATCONSUMP,POULTRY,KG_CAP,A,2013,31.86201619,
CAN,MEATCONSUMP,POULTRY,KG_CAP,A,2014,32.67059993,
CAN,MEATCONSUMP,POULTRY,KG_CAP,A,2015,34.09948292,
CAN,MEATCONSUMP,POULTRY,KG_CAP,A,2016,34.73418714,
CAN,MEATCONSUMP,POULTRY,KG_CAP,A,2017,35.14696028,
CAN,MEATCONSUMP,POULTRY,KG_CAP,A,2018,35.24280828,
CAN,MEATCONSUMP,POULTRY,KG_CAP,A,2019,35.28621134,
CAN,MEATCONSUMP,POULTRY,KG_CAP,A,2020,35.34789065,
CAN,MEATCONSUMP,POULTRY,KG_CAP,A,2021,35.41152096,
CAN,MEATCONSUMP,POULTRY,KG_CAP,A,2022,35.54863022,
CAN,MEATCONSUMP,POULTRY,KG_CAP,A,2023,35.73627187,
CAN,MEATCONSUMP,POULTRY,KG_CAP,A,2024,35.93802747,
CAN,MEATCONSUMP,POULTRY,KG_CAP,A,2025,36.13057647,
CAN,MEATCONSUMP,POULTRY,KG_CAP,A,2026,36.30553235,
CAN,MEATCONSUMP,POULTRY,KG_CAP,A,2027,36.4790702,
CAN,MEATCONSUMP,SHEEP,KG_CAP,A,1990,0.729611146,
CAN,MEATCONSUMP,SHEEP,KG_CAP,A,1991,0.763444065,
CAN,MEATCONSUMP,SHEEP,KG_CAP,A,1992,0.740354738,
CAN,MEATCONSUMP,SHEEP,KG_CAP,A,1993,0.751539838,
CAN,MEATCONSUMP,SHEEP,KG_CAP,A,1994,0.722467863,
CAN,MEATCONSUMP,SHEEP,KG_CAP,A,1995,0.712582202,
CAN,MEATCONSUMP,SHEEP,KG_CAP,A,1996,0.663371833,
CAN,MEATCONSUMP,SHEEP,KG_CAP,A,1997,0.651252059,
CAN,MEATCONSUMP,SHEEP,KG_CAP,A,1998,0.729299167,
CAN,MEATCONSUMP,SHEEP,KG_CAP,A,1999,0.753036559,
CAN,MEATCONSUMP,SHEEP,KG_CAP,A,2000,0.828874159,
CAN,MEATCONSUMP,SHEEP,KG_CAP,A,2001,0.910218596,
CAN,MEATCONSUMP,SHEEP,KG_CAP,A,2002,0.90947891,
CAN,MEATCONSUMP,SHEEP,KG_CAP,A,2003,0.951570526,
CAN,MEATCONSUMP,SHEEP,KG_CAP,A,2004,0.972840537,
CAN,MEATCONSUMP,SHEEP,KG_CAP,A,2005,0.98199045,
CAN,MEATCONSUMP,SHEEP,KG_CAP,A,2006,1.065313936,
CAN,MEATCONSUMP,SHEEP,KG_CAP,A,2007,1.069756534,
CAN,MEATCONSUMP,SHEEP,KG_CAP,A,2008,1.023456088,
CAN,MEATCONSUMP,SHEEP,KG_CAP,A,2009,1.012046731,
CAN,MEATCONSUMP,SHEEP,KG_CAP,A,2010,0.953179913,
CAN,MEATCONSUMP,SHEEP,KG_CAP,A,2011,0.931504679,
CAN,MEATCONSUMP,SHEEP,KG_CAP,A,2012,0.847710326,
CAN,MEATCONSUMP,SHEEP,KG_CAP,A,2013,0.878617305,
CAN,MEATCONSUMP,SHEEP,KG_CAP,A,2014,0.922149665,
CAN,MEATCONSUMP,SHEEP,KG_CAP,A,2015,0.910607872,
CAN,MEATCONSUMP,SHEEP,KG_CAP,A,2016,0.895526244,
CAN,MEATCONSUMP,SHEEP,KG_CAP,A,2017,0.900059692,
CAN,MEATCONSUMP,SHEEP,KG_CAP,A,2018,0.877000605,
CAN,MEATCONSUMP,SHEEP,KG_CAP,A,2019,0.844896377,
CAN,MEATCONSUMP,SHEEP,KG_CAP,A,2020,0.832717998,
CAN,MEATCONSUMP,SHEEP,KG_CAP,A,2021,0.838664734,
CAN,MEATCONSUMP,SHEEP,KG_CAP,A,2022,0.835550027,
CAN,MEATCONSUMP,SHEEP,KG_CAP,A,2023,0.817533943,
CAN,MEATCONSUMP,SHEEP,KG_CAP,A,2024,0.804357563,
CAN,MEATCONSUMP,SHEEP,KG_CAP,A,2025,0.789679585,
CAN,MEATCONSUMP,SHEEP,KG_CAP,A,2026,0.773993511,
CAN,MEATCONSUMP,SHEEP,KG_CAP,A,2027,0.760920791,
JPN,MEATCONSUMP,BEEF,KG_CAP,A,1990,5.999810498,
JPN,MEATCONSUMP,BEEF,KG_CAP,A,1991,6.400344757,
JPN,MEATCONSUMP,BEEF,KG_CAP,A,1992,6.64958158,
JPN,MEATCONSUMP,BEEF,KG_CAP,A,1993,7.285124944,
JPN,MEATCONSUMP,BEEF,KG_CAP,A,1994,8.002596143,
JPN,MEATCONSUMP,BEEF,KG_CAP,A,1995,8.407724249,
JPN,MEATCONSUMP,BEEF,KG_CAP,A,1996,7.965391561,
JPN,MEATCONSUMP,BEEF,KG_CAP,A,1997,8.071943711,
JPN,MEATCONSUMP,BEEF,KG_CAP,A,1998,8.185813405,
JPN,MEATCONSUMP,BEEF,KG_CAP,A,1999,8.173006303,
JPN,MEATCONSUMP,BEEF,KG_CAP,A,2000,8.617503088,
JPN,MEATCONSUMP,BEEF,KG_CAP,A,2001,7.029356216,
JPN,MEATCONSUMP,BEEF,KG_CAP,A,2002,7.127829206,
JPN,MEATCONSUMP,BEEF,KG_CAP,A,2003,6.979397724,
JPN,MEATCONSUMP,BEEF,KG_CAP,A,2004,6.961678381,
JPN,MEATCONSUMP,BEEF,KG_CAP,A,2005,6.23389012,
JPN,MEATCONSUMP,BEEF,KG_CAP,A,2006,6.187077364,
JPN,MEATCONSUMP,BEEF,KG_CAP,A,2007,6.379489271,
JPN,MEATCONSUMP,BEEF,KG_CAP,A,2008,6.384995149,
JPN,MEATCONSUMP,BEEF,KG_CAP,A,2009,6.491157789,
JPN,MEATCONSUMP,BEEF,KG_CAP,A,2010,6.706219442,
JPN,MEATCONSUMP,BEEF,KG_CAP,A,2011,6.721865982,
JPN,MEATCONSUMP,BEEF,KG_CAP,A,2012,6.730751448,
JPN,MEATCONSUMP,BEEF,KG_CAP,A,2013,6.726993431,
JPN,MEATCONSUMP,BEEF,KG_CAP,A,2014,6.689168633,
JPN,MEATCONSUMP,BEEF,KG_CAP,A,2015,6.487353331,
JPN,MEATCONSUMP,BEEF,KG_CAP,A,2016,6.748715409,
JPN,MEATCONSUMP,BEEF,KG_CAP,A,2017,7.16972054,
JPN,MEATCONSUMP,BEEF,KG_CAP,A,2018,7.142984623,
JPN,MEATCONSUMP,BEEF,KG_CAP,A,2019,7.176116121,
JPN,MEATCONSUMP,BEEF,KG_CAP,A,2020,7.200245181,
JPN,MEATCONSUMP,BEEF,KG_CAP,A,2021,7.228629106,
JPN,MEATCONSUMP,BEEF,KG_CAP,A,2022,7.256932875,
JPN,MEATCONSUMP,BEEF,KG_CAP,A,2023,7.290249884,
JPN,MEATCONSUMP,BEEF,KG_CAP,A,2024,7.324684493,
JPN,MEATCONSUMP,BEEF,KG_CAP,A,2025,7.361183119,
JPN,MEATCONSUMP,BEEF,KG_CAP,A,2026,7.398379927,
JPN,MEATCONSUMP,BEEF,KG_CAP,A,2027,7.43834898,
JPN,MEATCONSUMP,PIG,KG_CAP,A,1990,12.97841084,
JPN,MEATCONSUMP,PIG,KG_CAP,A,1991,13.00217222,
JPN,MEATCONSUMP,PIG,KG_CAP,A,1992,13.00514598,
JPN,MEATCONSUMP,PIG,KG_CAP,A,1993,12.89962743,
JPN,MEATCONSUMP,PIG,KG_CAP,A,1994,12.97507054,
JPN,MEATCONSUMP,PIG,KG_CAP,A,1995,13.02831782,
JPN,MEATCONSUMP,PIG,KG_CAP,A,1996,13.67640516,
JPN,MEATCONSUMP,PIG,KG_CAP,A,1997,12.69204476,
JPN,MEATCONSUMP,PIG,KG_CAP,A,1998,12.58482121,
JPN,MEATCONSUMP,PIG,KG_CAP,A,1999,12.86336789,
JPN,MEATCONSUMP,PIG,KG_CAP,A,2000,13.33200613,
JPN,MEATCONSUMP,PIG,KG_CAP,A,2001,13.65789367,
JPN,MEATCONSUMP,PIG,KG_CAP,A,2002,14.33392083,
JPN,MEATCONSUMP,PIG,KG_CAP,A,2003,14.11166951,
JPN,MEATCONSUMP,PIG,KG_CAP,A,2004,15.05108945,
JPN,MEATCONSUMP,PIG,KG_CAP,A,2005,14.95002746,
JPN,MEATCONSUMP,PIG,KG_CAP,A,2006,13.99414249,
JPN,MEATCONSUMP,PIG,KG_CAP,A,2007,14.26016699,
JPN,MEATCONSUMP,PIG,KG_CAP,A,2008,14.50713194,
JPN,MEATCONSUMP,PIG,KG_CAP,A,2009,14.15768094,
JPN,MEATCONSUMP,PIG,KG_CAP,A,2010,14.34714633,
JPN,MEATCONSUMP,PIG,KG_CAP,A,2011,14.59694379,
JPN,MEATCONSUMP,PIG,KG_CAP,A,2012,14.51495548,
